URL,Topic,Year_Published,Days Since Posted,Number of Images,Number of Videos,Number of Paragraphs,Number of Links,Number of Tags,Number of Words in Title,Number of Words in Subtitle,Number of Words in Article,Number of Numbers in Article,Source Was Al Jazeera,Article Was Posted On Monday,Article Was Posted On Tuesday,Article Was Posted On Wednesday,Article Was Posted On Thursday,Article Was Posted On Friday,Article Was Posted On Saturday,Article Was Posted On Sunday,Google Shares,Twitter Shares,Facebook Shares
http://www.aljazeera.com/news/americas/2007/05/200852513212589568.html,Americas,2007,3052,0,0,0,0,0,5,14,0,0,1,1,0,0,0,0,0,0,0,0,5
http://www.aljazeera.com/news/middleeast/2007/04/200852513381939131.html,Middle East,2007,3099,0,0,0,0,0,6,14,0,0,1,0,0,1,0,0,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/04/20085251209715825.html,Middle East,2007,3093,0,0,0,0,0,4,14,0,0,1,0,1,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/europe/2007/03/2008525123832638921.html,Europe,2007,3131,0,0,0,0,0,5,12,0,0,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/americas/2007/04/200852514384981990.html,Americas,2007,3075,0,0,0,0,0,6,14,0,0,1,0,0,0,0,0,1,0,0,0,2
http://www.aljazeera.com/news/europe/2007/03/2008525185714614323.html,Politics,2007,3128,0,0,45,0,4,4,6,1294,17,1,0,1,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/europe/2007/04/2008525122432712118.html,Europe,2007,3081,0,0,0,0,0,6,11,0,0,1,0,0,0,0,0,0,1,0,1,0
http://www.aljazeera.com/news/middleeast/2007/06/2008525123249694760.html,Middle East,2007,3025,0,0,0,0,0,6,12,0,0,1,0,0,0,0,0,0,1,0,0,1
http://www.aljazeera.com/news/americas/2007/01/2008525141319647304.html,Americas,2007,3173,0,0,0,0,0,5,12,0,0,1,0,0,0,0,0,1,0,0,0,2
http://www.aljazeera.com/news/americas/2007/03/200852514458803646.html,Americas,2007,3112,0,0,0,0,0,7,16,0,0,1,0,0,0,1,0,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/07/2008525141412779620.html,Middle East,2007,2982,0,0,0,0,0,6,14,0,0,0,1,0,0,0,0,0,0,0,0,7
http://www.aljazeera.com/news/americas/2007/05/200852514539113419.html,Americas,2007,3068,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,1,0,0,0,13
http://www.aljazeera.com/news/middleeast/2007/08/2008525183626816642.html,Middle East,2007,2965,0,0,80,0,2,3,10,1080,12,1,0,0,0,1,0,0,0,0,0,41
http://www.aljazeera.com/news/europe/2007/08/2008525132312200974.html,Europe,2007,2748,0,0,0,0,0,6,10,0,0,1,0,0,0,1,0,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/08/200852512396462553.html,Middle East,2007,2948,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,1,0,0,2
http://www.aljazeera.com/news/africa/2007/06/2008525125651958603.html,Africa,2007,3013,0,0,0,0,0,5,11,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/africa/2007/03/2008525184610818999.html,Africa,2007,3128,0,0,13,0,2,5,11,670,8,1,0,1,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/africa/2007/04/200852514432951375.html,Africa,2007,3079,0,0,0,0,0,5,15,0,0,1,0,1,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/africa/2007/07/2008525141653922399.html,Africa,2007,3011,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,1,0,0,4
http://www.aljazeera.com/news/africa/2007/02/200852517257257723.html,Politics,2007,2043,0,0,36,6,3,3,8,802,36,1,0,1,0,0,0,0,0,0,1,7
http://www.aljazeera.com/news/africa/2007/02/2008525135255235133.html,Africa,2007,3160,0,0,0,0,0,6,13,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/06/2008525173524816580.html,Politics,2007,3013,0,0,52,3,4,4,14,2026,8,-1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/africa/2007/05/20085251448243559.html,Africa,2007,3061,0,0,0,0,0,5,12,0,0,1,0,0,0,0,0,1,0,0,0,2
http://www.aljazeera.com/news/asia-pacific/2007/07/2008525184050300238.html,Politics,2007,3004,0,0,23,2,4,5,15,523,8,1,0,0,0,0,0,0,1,0,0,27
http://www.aljazeera.com/news/americas/2007/03/2008525115719959251.html,Americas,2007,3106,0,0,0,0,0,7,12,0,0,1,0,0,1,0,0,0,0,0,1,4
http://www.aljazeera.com/news/middleeast/2007/06/200852518412375925.html,Politics,2007,2967,1,0,68,3,2,3,16,1091,1,1,0,1,0,0,0,0,0,0,0,3
http://www.aljazeera.com/news/middleeast/2007/06/2008525134730440761.html,Middle East,2007,3027,0,0,0,0,0,6,13,0,0,1,0,0,0,0,1,0,0,0,0,13
http://www.aljazeera.com/news/middleeast/2007/05/200852514055700793.html,Middle East,2007,3051,0,0,0,0,0,5,14,0,0,1,0,1,0,0,0,0,0,0,1,1
http://www.aljazeera.com/news/middleeast/2007/01/2008525142920812847.html,Middle East,2007,3188,0,0,0,0,0,5,12,0,0,1,0,0,0,0,1,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/01/2008525115957619127.html,Middle East,2007,3165,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,1,0,0,1
http://www.aljazeera.com/news/africa/2007/01/2008525143722579909.html,Africa,2007,3179,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,1,1,0,0
http://www.aljazeera.com/news/middleeast/2007/03/200852513218704328.html,Middle East,2007,2115,0,0,0,0,0,4,13,0,0,1,0,0,0,0,0,0,1,1,0,0
http://www.aljazeera.com/news/europe/2007/02/2008525123124554344.html,Europe,2007,3142,0,0,0,0,0,6,12,0,0,0,0,1,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/europe/2007/01/2008525125557786749.html,Europe,2007,3167,0,0,0,0,0,6,13,0,0,1,0,0,0,0,1,0,0,0,0,7
http://www.aljazeera.com/news/middleeast/2007/09/200852513918387789.html,Middle East,2007,2931,0,0,0,0,0,3,10,0,0,1,0,0,1,0,0,0,0,0,2,7
http://www.aljazeera.com/news/americas/2007/05/2008525142952823705.html,Americas,2007,3063,0,0,0,0,0,6,13,0,0,0,0,0,0,1,0,0,0,0,0,1
http://www.aljazeera.com/news/asia/2007/06/2008525141336524562.html,Central & South Asia,2007,3036,0,0,0,0,0,6,14,0,0,0,0,0,1,0,0,0,0,0,0,15
http://www.aljazeera.com/news/asia-pacific/2007/02/2008525143353859811.html,Asia-Pacific,2007,3153,0,0,0,0,0,4,11,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2007/02/20085251383512763.html,Asia-Pacific,2007,3156,0,0,0,0,0,4,12,0,0,1,0,1,0,0,0,0,0,0,0,3
http://www.aljazeera.com/news/asia/2007/03/2008525185745564600.html,Asia,2007,3125,0,0,8,0,2,4,15,430,11,1,0,0,0,0,1,0,0,0,0,3
http://www.aljazeera.com/news/asia/2007/03/2008525143710707708.html,Central & South Asia,2007,3104,0,0,0,0,0,4,15,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/americas/2007/08/2008525185417897868.html,US & Canada,2007,2956,0,0,34,1,2,4,10,600,9,1,0,0,0,0,0,1,0,0,0,5
http://www.aljazeera.com/news/asia/2007/06/200852512222561600.html,Central & South Asia,2007,3031,0,0,0,0,0,5,13,0,0,1,1,0,0,0,0,0,0,0,0,5
http://www.aljazeera.com/news/asia/2007/05/200852513520211596.html,Central & South Asia,2007,3050,0,0,0,0,0,5,13,0,0,0,0,0,1,0,0,0,0,0,0,11
http://www.aljazeera.com/news/asia/2007/05/2008525173114765226.html,Asia,2007,3056,0,0,23,0,2,5,14,400,6,1,0,0,0,1,0,0,0,0,1,10
http://www.aljazeera.com/news/asia/2007/05/200852518557349231.html,Poverty & Development,2007,3056,0,0,37,4,3,5,13,646,1,1,0,0,0,1,0,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/08/200852518403142395.html,Middle East,2007,2971,0,0,28,1,2,5,12,570,1,1,0,0,0,0,1,0,0,0,0,35
http://www.aljazeera.com/news/middleeast/2007/04/200852514917711433.html,Middle East,2007,3082,0,0,0,0,0,6,13,0,0,1,0,0,0,0,0,1,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/02/2008525123830149711.html,Middle East,2007,3157,0,0,0,0,0,6,12,0,0,1,1,0,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/12/20085251853218888.html,Politics,2007,1998,0,0,84,0,5,5,9,3049,153,0,0,0,0,0,1,0,0,0,0,16
http://www.aljazeera.com/news/asia-pacific/2007/03/2008525135553775890.html,Asia-Pacific,2007,3131,0,0,0,0,0,6,10,0,0,1,0,0,0,0,0,1,0,0,0,6
http://www.aljazeera.com/news/asia-pacific/2007/03/200852514040920124.html,Asia-Pacific,2007,3101,0,0,0,0,0,5,13,0,0,1,1,0,0,0,0,0,0,0,0,3
http://www.aljazeera.com/news/asia/2007/09/2008525125122451992.html,Central & South Asia,2007,2919,0,0,0,0,0,5,13,0,0,1,1,0,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/asia/2007/06/200852514754178412.html,Central & South Asia,2007,3031,0,0,0,0,0,6,12,0,0,1,1,0,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2007/06/2008525122617813327.html,Asia-Pacific,2007,3012,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/04/200852512134447681.html,Middle East,2007,3088,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,1,0,1,1
http://www.aljazeera.com/news/middleeast/2007/03/2008525143928252992.html,Middle East,2007,3125,0,0,0,0,0,6,13,0,0,1,0,0,0,0,1,0,0,0,1,233
http://www.aljazeera.com/news/middleeast/2007/03/2008525125751626260.html,Middle East,2007,3125,0,0,0,0,0,5,11,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/09/2008525135712743167.html,Middle East,2007,2944,0,0,0,0,0,5,12,0,0,1,0,0,0,1,0,0,0,0,0,50095
http://www.aljazeera.com/news/middleeast/2007/04/200852513549411580.html,Middle East,2007,3091,0,0,0,0,0,5,14,0,0,0,0,0,0,1,0,0,0,0,0,1
http://www.aljazeera.com/news/americas/2007/02/200852519212589201.html,Politics,2007,3154,0,0,16,0,3,4,20,471,7,1,0,0,0,1,0,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/06/2008525144134737588.html,Middle East,2007,3018,0,0,0,0,0,6,11,0,0,1,0,0,0,0,0,0,1,0,0,2
http://www.aljazeera.com/news/middleeast/2007/07/200852513116213359.html,Middle East,2007,2986,0,0,0,0,0,6,12,0,0,0,0,0,0,1,0,0,0,0,0,1
http://www.aljazeera.com/news/europe/2007/03/2008525122824897858.html,Europe,2007,3125,0,0,0,0,0,6,15,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2007/02/2008525133028773979.html,Asia-Pacific,2007,3147,0,0,0,0,0,5,12,0,0,1,0,0,0,1,0,0,0,0,0,4
http://www.aljazeera.com/news/europe/2007/08/200852512732999542.html,Europe,2007,2964,0,0,0,0,0,4,13,0,0,1,0,0,0,0,1,0,0,0,0,6
http://www.aljazeera.com/news/asia-pacific/2007/08/200852513636984406.html,Asia-Pacific,2007,2964,0,0,0,0,0,6,12,0,0,0,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/11/20085251292242222.html,Middle East,2007,2871,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,1,0,0,1
http://www.aljazeera.com/news/americas/2007/11/2008525172651193994.html,Politics,2007,2860,0,0,22,2,4,5,10,587,12,1,0,0,0,1,0,0,0,0,3,2
http://www.aljazeera.com/news/europe/2007/11/200852514444246711.html,Europe,2007,2865,0,0,0,0,0,6,13,0,0,1,0,0,0,0,0,1,0,0,0,4
http://www.aljazeera.com/news/middleeast/2007/03/2008525122240439340.html,Middle East,2007,3126,0,0,0,0,0,5,15,0,0,1,0,0,0,1,0,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/08/200852512245260834.html,Middle East,2007,2951,0,0,0,0,0,5,12,0,0,1,0,0,0,1,0,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/06/20085251346244572.html,Middle East,2007,3003,0,0,0,0,0,6,12,0,0,1,1,0,0,0,0,0,0,0,1,0
http://www.aljazeera.com/news/middleeast/2007/05/2008525172658912646.html,Politics,2007,3049,0,0,40,0,5,4,12,700,9,0,0,0,0,1,0,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/05/2008525124736415401.html,Middle East,2007,3047,0,0,0,0,0,5,13,0,0,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/05/20085251354554587.html,Middle East,2007,3070,0,0,0,0,0,5,13,0,0,1,0,0,0,1,0,0,0,0,1,0
http://www.aljazeera.com/news/middleeast/2007/05/2008525121616661913.html,Middle East,2007,3072,0,0,0,0,0,5,14,0,0,1,0,1,0,0,0,0,0,0,0,19
http://www.aljazeera.com/news/africa/2007/09/2008525142043838522.html,Africa,2007,2943,0,0,0,0,0,5,12,0,0,1,0,0,0,0,1,0,0,0,0,2
http://www.aljazeera.com/news/africa/2007/12/2008525173222710199.html,Politics,2007,2847,0,0,21,0,4,6,16,535,9,1,0,0,1,0,0,0,0,0,6,16
http://www.aljazeera.com/news/middleeast/2007/12/2008525185035347470.html,Health,2007,2841,0,0,19,1,3,4,11,906,11,1,0,1,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/middleeast/2007/12/2008525133642885495.html,Middle East,2007,2842,0,0,0,0,0,4,11,0,0,0,1,0,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/middleeast/2007/12/2008525134727610916.html,Middle East,2007,2840,0,0,0,0,0,6,14,0,0,1,0,0,1,0,0,0,0,0,0,4
http://www.aljazeera.com/news/asia/2007/03/2008525124051206340.html,Central & South Asia,2007,3124,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,1,0,0,0,17
http://www.aljazeera.com/news/americas/2007/03/2008525172535500875.html,Environment,2007,3107,0,0,20,0,2,6,15,442,15,1,0,1,0,0,0,0,0,0,0,15
http://www.aljazeera.com/news/middleeast/2007/07/200852518514154964.html,Politics,2007,1434,0,0,35,3,3,4,9,860,27,1,0,1,0,0,0,0,0,2,5,28
http://www.aljazeera.com/news/africa/2007/04/2008525141233151692.html,Africa,2007,3087,0,0,0,0,0,6,11,0,0,1,1,0,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/africa/2007/06/200852512209778497.html,Africa,2007,3019,0,0,0,0,0,6,11,0,0,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/americas/2007/07/2008525132126748961.html,Americas,2007,2995,0,0,0,0,0,6,9,0,0,1,0,1,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/europe/2007/02/2008525143158419749.html,Europe,2007,3155,0,0,0,0,0,5,15,0,0,1,0,0,1,0,0,0,0,0,0,5
http://www.aljazeera.com/news/middleeast/2008/04/200861517227277282.html,Middle East,2008,2031,0,0,21,0,2,4,15,712,9,1,0,0,0,0,0,0,1,0,1,0
http://www.aljazeera.com/news/middleeast/2008/10/2008102672414302327.html,Politics,2008,2423,0,0,24,0,3,3,13,552,9,0,0,0,0,0,0,0,1,0,0,0
http://www.aljazeera.com/news/middleeast/2008/12/2008122916531937971.html,Middle East,2008,2374,0,0,5,1,1,5,10,35,0,1,0,0,0,0,0,0,1,0,0,167
http://www.aljazeera.com/news/middleeast/2008/12/20081231161033540851.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/middleeast/2008/12/200812311320950722.html,Middle East,2008,2462,0,0,0,0,0,6,14,0,0,1,0,0,1,0,0,0,0,0,0,31
http://www.aljazeera.com/news/middleeast/2008/12/20081228103344103624.html,Middle East,2008,2465,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,1,0,0,45
http://www.aljazeera.com/news/americas/2008/12/2008121822716620698.html,Americas,2008,2475,0,0,0,0,0,4,12,0,0,1,0,0,0,1,0,0,0,0,0,5
http://www.aljazeera.com/news/americas/2008/12/20081218155537836929.html,Americas,2008,2475,0,0,0,0,0,4,11,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/12/2008121604317293405.html,Americas,2008,2477,0,0,0,0,0,4,12,0,0,1,0,1,0,0,0,0,0,0,2,20
http://www.aljazeera.com/news/americas/2008/12/20081215173022669304.html,Americas,2008,2478,0,0,0,0,0,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/europe/2008/12/20081213133421855799.html,Europe,2008,2480,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/americas/2008/11/20081117102528921928.html,Americas,2008,2505,0,0,0,0,0,5,14,0,0,1,0,1,0,0,0,0,0,0,1,29
http://www.aljazeera.com/news/americas/2008/11/20081111203125554787.html,Politics,2008,2511,0,0,53,0,3,5,14,1146,15,0,0,0,1,0,0,0,0,0,0,10
http://www.aljazeera.com/news/americas/2008/11/200811316924577113.html,Americas,2008,2520,0,0,0,0,0,5,11,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/11/2008112017273323533.html,Americas,2008,2502,0,0,0,0,0,4,13,0,0,1,0,0,0,0,1,0,0,0,0,6
http://www.aljazeera.com/news/americas/2008/12/2008128145852228169.html,Americas,2008,2484,0,0,0,0,0,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/06/200861505343503781.html,Americas,2008,2671,0,0,0,0,0,4,13,0,0,1,0,0,0,1,0,0,0,0,1,0
http://www.aljazeera.com/news/americas/2008/08/2008871912962891.html,Americas,2008,2608,0,0,0,0,0,4,12,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/07/20087251340804140.html,Americas,2008,2621,0,0,0,0,0,5,12,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/01/200852512244253807.html,Americas,2008,2797,0,0,0,0,0,6,10,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/01/2008525135624327111.html,Americas,2008,2814,0,0,0,0,0,5,11,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/200861501747190303.html,Asia-Pacific,2008,2666,0,0,0,0,0,6,12,0,0,1,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/04/2008525122923199370.html,Asia-Pacific,2008,2730,0,0,0,0,0,6,12,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/200892485524426132.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/asia-pacific/2008/07/2008710295578221.html,Politics,2008,2316,0,0,44,0,5,5,12,1043,98,1,0,1,0,0,0,0,0,0,0,5
http://www.aljazeera.com/news/americas/2008/12/20081220420055201.html,Americas,2008,2473,0,0,0,0,0,6,10,0,0,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2008/12/200812196295787166.html,Asia-Pacific,2008,2474,0,0,0,0,0,7,14,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/12/200812132740240913.html,Asia-Pacific,2008,2480,0,0,0,0,0,6,11,0,0,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2008/12/2008121114921911775.html,Asia-Pacific,2008,2482,0,0,0,0,0,6,11,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/10/20081013162117417493.html,Asia-Pacific,2008,2541,0,0,0,0,0,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/10/2008101118446704542.html,Asia-Pacific,2008,2543,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/10/200810283051589594.html,Asia-Pacific,2008,2552,0,0,0,0,0,6,9,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/200893043955856535.html,Asia-Pacific,2008,2554,0,0,0,0,0,7,13,0,0,1,0,1,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/asia-pacific/2008/09/20089234504589879.html,Asia-Pacific,2008,2561,0,0,0,0,0,6,13,0,0,1,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/2008922103434524632.html,Asia-Pacific,2008,2562,0,0,0,0,0,6,13,0,0,1,1,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/08/200882671551450569.html,Asia-Pacific,2008,2589,0,0,0,0,0,5,13,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/20089421923531167.html,Asia-Pacific,2008,2580,0,0,0,0,0,5,14,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/08/200882714248916318.html,Asia-Pacific,2008,2588,0,0,0,0,0,5,11,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/08/20088632322504387.html,Asia-Pacific,2008,2609,0,0,0,0,0,8,15,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/07/2008724938326980.html,Asia-Pacific,2008,2622,0,0,0,0,0,6,11,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/07/2008723151324284585.html,Asia-Pacific,2008,2622,0,0,0,0,0,5,14,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/07/20087125270208222.html,Asia-Pacific,2008,2634,0,0,0,0,0,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/200862813372900754.html,Asia-Pacific,2008,2648,0,0,0,0,0,6,12,0,0,1,0,0,0,0,0,1,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/200862702554943939.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/20086275162944304.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/20086277227937572.html,Asia-Pacific,2008,2649,0,0,0,0,0,5,11,0,0,0,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2008/06/2008626451558924.html,Asia-Pacific,2008,2650,0,0,0,0,0,6,11,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/20086261106900362.html,Asia-Pacific,2008,2650,0,0,0,0,0,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/200862575044491482.html,Environment,2008,2215,0,0,23,0,5,6,9,637,17,0,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/200862634224790631.html,Asia-Pacific,2008,2650,0,0,0,0,0,5,13,0,0,1,0,0,0,1,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/06/200862612112349518.html,Asia-Pacific,2008,2649,0,0,0,0,0,5,13,0,0,0,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/07/20087231371576620.html,Asia-Pacific,2008,2623,0,0,0,0,0,7,13,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/20089195336918794.html,Asia-Pacific,2008,2565,0,0,0,0,0,5,11,0,0,1,0,0,0,0,1,0,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2008/09/2008912503473500.html,Asia-Pacific,2008,2572,0,0,0,0,0,6,10,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/200891132953605898.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2
http://www.aljazeera.com/news/asia-pacific/2008/09/200891043348294315.html,Asia-Pacific,2008,2574,0,0,0,0,0,6,14,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/2008991676296237.html,Asia-Pacific,2008,2575,0,0,0,0,0,8,13,0,0,1,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/200892491520363483.html,Asia-Pacific,2008,2560,0,0,0,0,0,7,11,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/09/200892823038625509.html,Asia-Pacific,2008,2556,0,0,0,0,0,7,9,0,0,1,0,0,0,0,0,0,1,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/10/200810325338179636.html,Asia-Pacific,2008,2551,0,0,0,0,0,7,11,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/12/20081210325579383.html,Asia-Pacific,2008,2483,0,0,0,0,0,5,11,0,0,1,0,0,1,0,0,0,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2008/12/2008126141041443694.html,Asia-Pacific,2008,2487,0,0,0,0,0,7,13,0,0,1,0,0,0,0,0,1,0,0,0,1
http://www.aljazeera.com/news/asia-pacific/2008/10/200810107550101770.html,Asia-Pacific,2008,2544,0,0,0,0,0,5,11,0,0,1,0,0,0,0,1,0,0,0,0,0
http://www.aljazeera.com/news/asia-pacific/2008/12/200812922648579516.html,Asia-Pacific,2008,2484,0,0,0,0,0,6,14,0,0,1,0,1,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/12/2008121151215271362.html,Americas,2008,2491,0,0,0,0,0,5,10,0,0,0,0,1,0,0,0,0,0,0,0,4
http://www.aljazeera.com/news/americas/2008/12/20081214110502263.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/11/2008112518503190737.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
http://www.aljazeera.com/news/americas/2008/11/2008112615493054647.html,Americas,2008,2497,0,0,0,0,0,6,10,0,0,1,0,0,1,0,0,0,0,0,0,0
http://www.aljazeera.com/news/americas/2008/11/200811260514590139.html,Americas,2008,2497,0,0,0,0,0,5,13,0,0,1,0,0,1,0,0,0,0,0,0,4
http://www.aljazeera.com/news/americas/2008/11/2008111021430282839.html,,2008,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,6
http://www.aljazeera.com/news/americas/2008/11/20081125154520741577.html,Americas,2008,2497,0,0,0,0,0,6,12,0,0,1,0,0,1,0,0,0,0,0,0,6
http://www.aljazeera.com/news/americas/2008/11/2008112416511362239.html,Americas,2008,2499,0,0,0,0,0,4,9,0,0,0,1,0,0,0,0,0,0,0,0,3
http://www.aljazeera.com/news/americas/2008/11/2008112483421656489.html,Politics,2008,2499,0,0,39,2,4,5,15,781,19,1,1,0,0,0,0,0,0,0,0,1
